date,fighter_a,fighter_b,odds_a,odds_b
2022-12-17,Amir Albazi,Alessandro Costa,-425.0,340.0
2022-12-17,Alex Caceres,Julian Erosa,145.0,-170.0
2022-12-17,Cody Brundage,Michal Oleksiejczuk,205.0,-245.0
2022-12-17,Sergey Morozov,Journey Newson,-315.0,260.0
2022-12-17,Jake Matthews,Matthew Semelsberger,-305.0,255.0
2022-12-17,Said Nurmagomedov,Saidyokub Kakhramonov,-110.0,-110.0
2022-12-17,Rafa Garcia,Maheshate,-165.0,140.0
2022-12-17,Bryan Battle,Rinat Fakhretdinov,135.0,-155.0
2022-12-17,David Dvorak,Manel Kape,175.0,-205.0
2022-12-17,Cheyanne Vlismas,Cory McKenna,-190.0,160.0
2023-01-14,Sean Strickland,Nassourdine Imavov,115.0,-135.0
2023-01-14,Dan Ige,Damon Jackson,-135.0,115.0
2023-01-14,Punahele Soriano,Roman Kopylov,-140.0,120.0
2023-01-14,Ketlen Vieira,Raquel Pennington,-150.0,130.0
2023-01-14,Umar Nurmagomedov,Raoni Barcelos,-1050.0,700.0
2023-01-14,Claudio Ribeiro,Abdul Razak Alhassan,-105.0,-115.0
2023-01-14,Mateusz Rebecki,Nick Fiore,-850.0,600.0
2023-01-14,Allan Nascimento,Carlos Hernandez,-325.0,270.0
2023-01-14,Dan Argueta,Nick Aguirre,-500.0,400.0
2023-01-14,Charles Johnson,Jimmy Flick,-360.0,295.0
2023-01-14,Javid Basharat,Mateus Mendonca,-390.0,320.0
2023-01-21,Mauricio Rua,Ihor Potieria,165.0,-195.0
2023-01-21,Glover Teixeira,Jamahal Hill,125.0,-145.0
2023-01-21,Gilbert Burns,Neil Magny,-490.0,390.0
2023-01-21,Lauren Murphy,Jessica Andrade,390.0,-490.0
2023-01-21,Paul Craig,Johnny Walker,160.0,-190.0
2023-01-21,Gregory Rodrigues,Brunno Ferreira,-305.0,255.0
2023-01-21,Luan Lacerda,Cody Stamann,300.0,-365.0
2023-01-21,Gabriel Bonfim,Mounir Lazzez,-175.0,150.0
2023-01-21,Shamil Abdurakhimov,Jailton Almeida,675.0,-975.0
2023-01-21,Ismael Bonfim,Terrance McKinney,-110.0,-110.0
2023-01-21,Warlley Alves,Nicolas Dalby,-130.0,110.0
2023-01-21,Josiane Nunes,Zarah Fairn,-540.0,420.0
2023-01-21,Saimon Oliveira,Daniel Marcos,-140.0,120.0
2023-01-21,Thiago Moises,Melquizael Costa,-365.0,300.0
2023-02-04,Derrick Lewis,Serghei Spivac,255.0,-305.0
2023-02-04,Da Woon Jung,Devin Clark,-275.0,230.0
2023-02-04,Marcin Tybura,Blagoy Ivanov,-145.0,125.0
2023-02-04,Yusaku Kinoshita,Adam Fugitt,-345.0,285.0
2023-02-04,SeungGuk Choi,HyunSung Park,185.0,-215.0
2023-02-04,JeongYeong Lee,Yizha,-215.0,185.0
2023-02-04,Toshiomi Kazama,Rinya Nakamura,450.0,-600.0
2023-02-04,JunYong Park,Denis Tiuliulin,-200.0,170.0
2023-02-04,Tatsuro Taira,Jesus Aguilar,-1250.0,800.0
2023-02-04,Jeka Saragih,Anshul Jubli,-155.0,135.0
2023-02-11,Yair Rodriguez,Josh Emmett,-180.0,155.0
2023-02-11,Jack Della Maddalena,Randy Brown,-325.0,270.0
2023-02-11,Islam Makhachev,Alexander Volkanovski,-365.0,300.0
2023-02-11,Justin Tafa,Parker Porter,-120.0,100.0
2023-02-11,Loma Lookboonmee,Elise Reed,-345.0,285.0
2023-02-11,Josh Culibao,Melsik Baghdasaryan,-110.0,-110.0
2023-02-11,Shannon Ross,Kleydson Rodrigues,290.0,-350.0
2023-02-11,Jamie Mullarkey,Francisco Prado,-265.0,225.0
2023-02-11,Jack Jenkins,Don Shainis,-450.0,360.0
2023-02-11,Tyson Pedro,Modestas Bukauskas,-215.0,185.0
2023-02-18,Jessica Andrade,Erin Blanchfield,-120.0,100.0
2023-02-18,Jordan Wright,Zac Pauga,245.0,-295.0
2023-02-18,Josh Parisian,Jamal Pogues,245.0,-295.0
2023-02-18,William Knight,Marcin Prachnio,-130.0,110.0
2023-02-18,Jim Miller,Alexander Hernandez,180.0,-210.0
2023-02-18,Nazim Sadykhov,Evan Elder,-250.0,210.0
2023-02-18,Lina Lansberg,Mayra Bueno Silva,390.0,-490.0
2023-02-18,Jamall Emmers,Khusein Askhabov,155.0,-180.0
2023-02-18,Ovince Saint Preux,Philipe Lins,180.0,-210.0
2023-02-18,AJ Fletcher,Themba Gorimbo,-350.0,290.0
2023-02-18,Clayton Carpenter,Juancamilo Ronderos,-320.0,265.0
2023-02-25,Andre Muniz,Brendan Allen,-205.0,175.0
2023-02-25,Augusto Sakai,Don'Tale Mayes,-135.0,115.0
2023-02-25,Tatiana Suarez,Montana De La Rosa,-750.0,550.0
2023-02-25,Mike Malott,Yohan Lainesse,-215.0,185.0
2023-02-25,Rafael Alves,Nurullo Aliev,155.0,-180.0
2023-02-25,Jasmine Jasudavicius,Gabriella Fernandes,105.0,-125.0
2023-02-25,Jordan Leavitt,Victor Martinez,-105.0,-115.0
2023-02-25,Ode Osbourne,Charles Johnson,145.0,-170.0
2023-02-25,Joe Solecki,Carl Deaton,-520.0,410.0
2023-02-25,Erick Gonzalez,Trevor Peek,160.0,-190.0
2023-03-04,Bo Nickal,Jamie Pickett,-1400.0,850.0
2023-03-04,Jon Jones,Ciryl Gane,-155.0,135.0
2023-03-04,Valentina Shevchenko,Alexa Grasso,-600.0,450.0
2023-03-04,Geoff Neal,Shavkat Rakhmonov,400.0,-500.0
2023-03-04,Cody Garbrandt,Trevin Jones,-165.0,140.0
2023-03-04,Mana Martinez,Cameron Saaiman,210.0,-250.0
2023-03-04,Viviane Araujo,Amanda Ribas,110.0,-130.0
2023-03-04,Julian Marquez,Marc-Andre Barriault,105.0,-125.0
2023-03-04,Da'Mon Blackshear,Farid Basharat,330.0,-410.0
2023-03-04,Jessica Penne,Tabatha Ricci,195.0,-230.0
2023-03-04,Derek Brunson,Dricus Du Plessis,200.0,-240.0
2023-03-11,Petr Yan,Merab Dvalishvili,-255.0,210.0
2023-03-11,Alexander Volkov,Alexandr Romanov,124.0,-146.0
2023-03-11,Nikita Krylov,Ryan Spann,-168.0,142.0
2023-03-11,Said Nurmagomedov,Jonathan Martinez,-240.0,198.0
2023-03-11,Vitor Petrino,Anton Turkalj,-120.0,102.0
2023-03-11,Mario Bautista,Guido Cannetti,-1200.0,750.0
2023-03-11,Raphael Assuncao,Davey Grant,116.0,-136.0
2023-03-11,Sedriques Dumas,Josh Fremd,-250.0,205.0
2023-03-11,Victor Henry,Tony Gravely,-142.0,120.0
2023-03-11,Tyson Nam,Bruno Silva,152.0,-180.0
2023-03-11,Carlston Harris,Jared Gooden,-300.0,245.0
2023-03-11,Karl Williams,Lukasz Brzeski,-260.0,215.0
2023-03-18,Leon Edwards,Kamaru Usman,205.0,-245.0
2023-03-18,Justin Gaethje,Rafael Fiziev,205.0,-250.0
2023-03-18,Marvin Vettori,Roman Dolidze,-250.0,205.0
2023-03-18,Gunnar Nelson,Bryan Barberena,-350.0,310.0
2023-03-18,Jennifer Maia,Casey O'Neill,154.0,-184.0
2023-03-18,Jack Shore,Makwan Amirkhani,-560.0,420.0
2023-03-18,Jake Hadley,Malcolm Gordon,-530.0,360.0
2023-03-18,Sam Patterson,Yanal Ashmouz,-290.0,235.0
2023-03-18,Muhammad Mokaev,Jafel Filho,-850.0,590.0
2023-03-18,Lerone Murphy,Gabriel Santos,-180.0,152.0
2023-03-18,Christian Leroy Duncan,Dusko Todorovic,-110.0,205.0
2023-03-18,Joanne Wood,Luana Carolina,-245.0,186.0
2023-03-18,Juliana Miller,Veronica Hardy,-350.0,280.0
2023-03-18,Chris Duncan,Omar Morales,-110.0,-106.0
2023-03-25,Marlon Vera,Cory Sandhagen,116.0,-136.0
2023-03-25,Holly Holm,Yana Santos,-245.0,200.0
2023-03-25,Nate Landwehr,Austin Lingo,-215.0,180.0
2023-03-25,Andrea Lee,Maycee Barber,220.0,-270.0
2023-03-25,Daniel Pineda,Tucker Lutz,250.0,-310.0
2023-03-25,Steven Peterson,Lucas Alexander,-164.0,138.0
2023-03-25,Trevin Giles,Preston Parsons,102.0,-120.0
2023-03-25,Victor Altamirano,Vinicius Salvador,-104.0,-112.0
2023-03-25,Chidi Njokuani,Albert Duraev,-162.0,134.0
2023-04-08,Gilbert Burns,Jorge Masvidal,-450.0,360.0
2023-04-08,Rob Font,Adrian Yanez,176.0,-210.0
2023-04-08,Kevin Holland,Santiago Ponzinibbio,-260.0,215.0
2023-04-08,Chris Curtis,Kelvin Gastelum,110.0,-130.0
2023-04-08,Raul Rosas Jr.,Christian Rodriguez,-270.0,220.0
2023-04-08,Gerald Meerschaert,Joe Pyfer,172.0,-205.0
2023-04-08,Cynthia Calvillo,Loopy Godinez,210.0,-255.0
2023-04-08,Ignacio Bahamondes,Trey Ogden,-390.0,310.0
2023-04-08,Shayilan Nuerdanbieke,Steve Garcia,-172.0,144.0
2023-04-08,Jaqueline Amorim,Sam Hughes,-270.0,220.0
2023-04-08,Michelle Waterson-Gomez,Luana Pinheiro,132.0,-156.0
2023-04-15,Max Holloway,Arnold Allen,-172.0,144.0
2023-04-15,Edson Barboza,Billy Quarantillo,146.0,-174.0
2023-04-15,Dustin Jacoby,Azamat Murzakanov,-162.0,136.0
2023-04-15,Tanner Boser,Ion Cutelaba,108.0,-130.0
2023-04-15,Pedro Munhoz,Chris Gutierrez,176.0,-210.0
2023-04-15,Clay Guida,Rafa Garcia,235.0,-290.0
2023-04-15,Brandon Royval,Matheus Nicolau,164.0,-196.0
2023-04-15,Zak Cummings,Ed Herman,-220.0,184.0
2023-04-15,Gillian Robertson,Piera Rodriguez,-126.0,108.0
2023-04-15,Lando Vannata,Daniel Zellhuber,108.0,-130.0
2023-04-15,Bruna Brasil,Denise Gomes,-156.0,132.0
2023-04-15,Aaron Phillips,Gaston Bolanos,160.0,-190.0
2023-04-15,Joselyne Edwards,Lucie Pudilova,114.0,-134.0
2023-04-15,Bill Algeo,TJ Brown,-200.0,168.0
2023-04-22,Sergei Pavlovich,Curtis Blaydes,112.0,-132.0
2023-04-22,Brad Tavares,Bruno Silva,-162.0,136.0
2023-04-22,Iasmin Lucindo,Brogan Walker,-375.0,300.0
2023-04-22,Jeremiah Wells,Matthew Semelsberger,-102.0,-116.0
2023-04-22,Karol Rosa,Norma Dumont,-102.0,-116.0
2023-04-22,Rani Yahya,Montel Jackson,440.0,-590.0
2023-04-22,Mohammed Usman,Junior Tafa,100.0,-118.0
2023-04-22,Francis Marshall,William Gomis,-196.0,164.0
2023-04-22,Brady Hiestand,Batgerel Danaa,134.0,-158.0
2023-04-22,Ricky Glenn,Christos Giagos,-164.0,138.0
2023-04-29,Song Yadong,Ricky Simon,122.0,-144.0
2023-04-29,Caio Borralho,Michal Oleksiejczuk,-390.0,310.0
2023-04-29,Rodolfo Vieira,Cody Brundage,-250.0,205.0
2023-04-29,Julian Erosa,Fernando Padilla,-158.0,134.0
2023-04-29,Marcos Rogerio de Lima,Waldo Cortes-Acosta,-174.0,146.0
2023-04-29,Josh Quinlan,Trey Waters,-245.0,200.0
2023-04-29,Martin Buday,Jake Collier,-144.0,122.0
2023-04-29,Cody Durden,Charles Johnson,122.0,-144.0
2023-04-29,Stephanie Egger,Irina Alekseeva,-350.0,280.0
2023-04-29,Journey Newson,Marcus McGhee,110.0,138.0
2023-04-29,Hailey Cowan,Jamey-Lyn Horth,138.0,-164.0
2023-05-06,Aljamain Sterling,Henry Cejudo,-120.0,100.0
2023-05-06,Belal Muhammad,Gilbert Burns,128.0,-152.0
2023-05-06,Movsar Evloev,Diego Lopes,-1000.0,660.0
2023-05-06,Kron Gracie,Charles Jourdain,142.0,-168.0
2023-05-06,Drew Dober,Matt Frevola,-225.0,188.0
2023-05-06,Khaos Williams,Rolando Bedoya,-450.0,340.0
2023-05-06,Marina Rodriguez,Virna Jandiroba,-120.0,102.0
2023-05-06,Braxton Smith,Parker Porter,148.0,-176.0
2023-05-06,Phil Hawes,Ikram Aliskerov,160.0,-190.0
2023-05-06,Joseph Holmes,Claudio Ribeiro,136.0,-162.0
2023-05-06,Kennedy Nzechukwu,Devin Clark,-184.0,154.0
2023-05-13,Matt Brown,Court McGee,190.0,-230.0
2023-05-13,Jairzinho Rozenstruik,Jailton Almeida,390.0,-510.0
2023-05-13,Anthony Smith,Johnny Walker,-102.0,-116.0
2023-05-13,Daniel Rodriguez,Ian Machado Garry,245.0,-300.0
2023-05-13,Carlos Ulberg,Ihor Potieria,-490.0,380.0
2023-05-13,Cody Stamann,Douglas Silva de Andrade,-156.0,130.0
2023-05-13,Karl Williams,Chase Sherman,-420.0,330.0
2023-05-13,Ji Yeon Kim,Mandy Bohm,-240.0,198.0
2023-05-13,Bryan Battle,Gabe Green,108.0,-136.0
2023-05-13,Jessica-Rose Clark,Tainara Lisboa,-102.0,-116.0
2023-05-13,Tim Means,Alex Morono,184.0,-220.0
2023-05-20,Andre Fialho,Joaquin Buckley,194.0,-235.0
2023-05-20,Diego Ferreira,Michael Johnson,-146.0,124.0
2023-05-20,Edmen Shahbazyan,Anthony Hernandez,184.0,-220.0
2023-05-20,Emily Ducote,Loopy Godinez,116.0,-136.0
2023-05-20,Maheshate,Viacheslav Borshchev,140.0,-166.0
2023-05-20,Mackenzie Dern,Angela Hill,-162.0,136.0
2023-05-20,Orion Cosce,Gilbert Urbina,106.0,-124.0
2023-05-20,Ilir Latifi,Rodrigo Nascimento,166.0,-198.0
2023-05-20,Chase Hooper,Nick Fiore,102.0,-120.0
2023-05-20,Natalia Silva,Victoria Leonardo,-1200.0,630.0
2023-05-20,Takashi Sato,Themba Gorimbo,120.0,-142.0
2023-05-20,Karolina Kowalkiewicz,Vanessa Demopoulos,-144.0,122.0
2023-06-03,Kai Kara-France,Amir Albazi,-102.0,-116.0
2023-06-03,Alex Caceres,Daniel Pineda,-180.0,152.0
2023-06-03,Jim Miller,Jesse Butler,-255.0,210.0
2023-06-03,Tim Elliott,Victor Altamirano,-174.0,146.0
2023-06-03,Karine Silva,Ketlen Souza,-215.0,180.0
2023-06-03,Abubakar Nurmagomedov,Elizeu Zaleski dos Santos,-120.0,102.0
2023-06-03,Andrei Arlovski,Don'Tale Mayes,116.0,-136.0
2023-06-03,John Castaneda,Muin Gafurov,-165.0,108.0
2023-06-03,Jamie Mullarkey,Muhammad Naimov,260.0,360.0
2023-06-03,Elise Reed,Jinh Yu Frey,-132.0,112.0
2023-06-03,Da'Mon Blackshear,Luan Lacerda,132.0,-156.0
2023-06-03,Philipe Lins,Maxim Grishin,104.0,-122.0
2023-06-03,Daniel Santos,Johnny Munoz,-225.0,188.0
2023-06-10,Dan Ige,Nate Landwehr,-270.0,220.0
2023-06-10,Mike Malott,Adam Fugitt,-220.0,184.0
2023-06-10,Marc-Andre Barriault,Eryk Anders,-158.0,134.0
2023-06-10,Amanda Nunes,Irene Aldana,-335.0,270.0
2023-06-10,Aiemann Zahabi,Aoriqileng,106.0,-124.0
2023-06-10,Kyle Nelson,Blake Bilder,225.0,-275.0
2023-06-10,David Dvorak,Steve Erceg,-300.0,245.0
2023-06-10,Diana Belbita,Maria Oliveira,-146.0,114.0
2023-06-10,Miranda Maverick,Jasmine Jasudavicius,-235.0,194.0
2023-06-17,Marvin Vettori,Jared Cannonier,-124.0,106.0
2023-06-17,Arman Tsarukyan,Joaquim Silva,-1200.0,750.0
2023-06-17,Armen Petrosyan,Christian Leroy Duncan,132.0,-156.0
2023-06-17,Pat Sabatini,Lucas Almeida,-190.0,160.0
2023-06-17,Manuel Torres,Nikolas Motta,-190.0,160.0
2023-06-17,Jimmy Flick,Alessandro Costa,235.0,-290.0
2023-06-17,Kyung Ho Kang,Cristian Quinonez,122.0,-144.0
2023-06-17,Carlos Hernandez,Denys Bondar,120.0,-142.0
2023-06-17,Tereza Bleda,Gabriella Fernandes,-235.0,194.0
2023-06-17,Zac Pauga,Modestas Bukauskas,166.0,-198.0
2023-06-24,Josh Emmett,Ilia Topuria,310.0,-390.0
2023-06-24,Amanda Ribas,Maycee Barber,-200.0,168.0
2023-06-24,David Onama,Gabriel Santos,188.0,-225.0
2023-06-24,Brendan Allen,Bruno Silva,-225.0,188.0
2023-06-24,Neil Magny,Phil Rowe,-172.0,144.0
2023-06-24,Jamall Emmers,Jack Jenkins,-200.0,168.0
2023-06-24,Mateusz Rebecki,Loik Radzhabov,-130.0,108.0
2023-06-24,Tabatha Ricci,Gillian Robertson,-138.0,108.0
2023-06-24,Zhalgas Zhumagulov,Joshua Van,-200.0,168.0
2023-06-24,Trevor Peek,Chepe Mariscal,-275.0,132.0
2023-06-24,Cody Brundage,Sedriques Dumas,-164.0,180.0
2023-06-24,Randy Brown,Wellington Turman,-260.0,196.0
2023-07-01,Max Griffin,Michael Morales,205.0,-250.0
2023-07-01,Damir Ismagulov,Grant Dawson,-116.0,-102.0
2023-07-01,Sean Strickland,Abus Magomedov,-162.0,136.0
2023-07-08,Vitor Petrino,Marcin Prachnio,-270.0,220.0
2023-07-08,Kamuela Kirk,Esteban Ribovics,140.0,-180.0
2023-07-08,Shannon Ross,Jesus Aguilar,128.0,-152.0
2023-07-08,Cameron Saaiman,Terrence Mitchell,-620.0,460.0
2023-07-15,Alexander Munoz,Carl Deaton,-210.0,176.0
2023-07-15,Ashlee Evans-Smith,Ailin Perez,210.0,-255.0
2023-07-15,Jack Della Maddalena,Bassil Hafez,-590.0,430.0
2023-07-15,Ottman Azaitar,Francisco Prado,-104.0,-112.0
2023-07-15,Norma Dumont,Chelsea Chandler,-142.0,120.0
2023-07-15,Nazim Sadykhov,Terrance McKinney,-162.0,136.0
2023-07-15,Albert Duraev,JunYong Park,130.0,-154.0
2023-07-15,Viktoriia Dudakova,Istela Nunes,-200.0,168.0
2023-07-15,Austin Lingo,Melquizael Costa,188.0,-225.0
2023-07-15,Evan Elder,Genaro Valdez,-300.0,245.0
2023-07-15,Tyson Nam,Azat Maksum,320.0,-405.0
2023-07-15,Tucker Lutz,Melsik Baghdasaryan,126.0,-148.0
2023-07-22,Lerone Murphy,Josh Culibao,-140.0,120.0
2023-07-22,Tom Aspinall,Marcin Tybura,-500.0,400.0
2023-07-22,Molly McCann,Julija Stoliarenko,-205.0,175.0
2023-07-22,Paul Craig,Andre Muniz,200.0,-240.0
2023-07-22,Jai Herbert,Fares Ziam,150.0,-175.0
2023-07-22,Davey Grant,Daniel Marcos,130.0,-150.0
2023-07-22,Nathaniel Wood,Andre Fili,-210.0,180.0
2023-07-22,Marc Diakiese,Joel Alvarez,160.0,-190.0
2023-07-22,Mick Parkin,Jamal Pogues,130.0,-150.0
2023-07-22,Makhmud Muradov,Bryan Barberena,-325.0,270.0
2023-07-22,Ketlen Vieira,Pannie Kianzad,-155.0,135.0
2023-07-22,Chris Duncan,Yanal Ashmouz,-140.0,120.0
2023-07-22,Shauna Bannon,Bruna Brasil,125.0,-145.0
2023-07-22,Jafel Filho,Daniel Barez,-110.0,-110.0
2023-07-22,Danny Roberts,Jonny Parsons,-140.0,120.0
2023-07-29,Jan Blachowicz,Alex Pereira,100.0,-120.0
2023-07-29,Derrick Lewis,Marcos Rogerio de Lima,185.0,-215.0
2023-07-29,Michael Chiesa,Kevin Holland,115.0,-135.0
2023-07-29,Dustin Poirier,Justin Gaethje,-145.0,125.0
2023-07-29,CJ Vergara,Vinicius Salvador,-180.0,145.0
2023-07-29,Roman Kopylov,Claudio Ribeiro,-240.0,195.0
2023-07-29,Jake Matthews,Darrius Flowers,-285.0,240.0
2023-07-29,Gabriel Bonfim,Trevin Giles,-360.0,295.0
2023-08-05,Cory Sandhagen,Rob Font,-380.0,300.0
2023-08-05,Jessica Andrade,Tatiana Suarez,295.0,-375.0
2023-08-05,Diego Lopes,Gavin Tucker,-170.0,142.0
2023-08-05,Dustin Jacoby,Kennedy Nzechukwu,142.0,-170.0
2023-08-05,Ignacio Bahamondes,Ludovit Klein,-230.0,190.0
2023-08-05,Kyler Phillips,Raoni Barcelos,-218.0,180.0
2023-08-05,Jeremiah Wells,Carlston Harris,-118.0,-102.0
2023-08-05,Tanner Boser,Aleksa Camur,-130.0,110.0
2023-08-12,Vicente Luque,Rafael Dos Anjos,110.0,-130.0
2023-08-12,Cub Swanson,Hakeem Dawodu,245.0,-305.0
2023-08-12,Khalil Rountree Jr.,Chris Daukaus,-170.0,142.0
2023-08-12,Polyana Viana,Iasmin Lucindo,164.0,-198.0
2023-08-12,JP Buys,Marcus McGhee,280.0,-355.0
2023-08-12,AJ Dobson,Tafon Nchukwi,124.0,-148.0
2023-08-12,Josh Fremd,Jamie Pickett,-325.0,260.0
2023-08-12,Francis Marshall,Isaac Dulgarian,-130.0,110.0
2023-08-12,Josh Parisian,Martin Buday,164.0,-198.0
2023-08-12,Jaqueline Amorim,Montserrat Conejo Ruiz,-245.0,200.0
2023-08-12,Da'Mon Blackshear,Jose Johnson,-238.0,195.0
2023-08-12,Juliana Miller,Luana Santos,124.0,-148.0
2023-08-12,Terrance McKinney,Mike Breeden,-285.0,230.0
2023-08-19,Aljamain Sterling,Sean O'Malley,-258.0,210.0
2023-08-19,Zhang Weili,Amanda Lemos,-310.0,250.0
2023-08-19,Neil Magny,Ian Machado Garry,380.0,-500.0
2023-08-19,Da'Mon Blackshear,Mario Bautista,170.0,-205.0
2023-08-19,Marlon Vera,Pedro Munhoz,-166.0,140.0
2023-08-19,Chris Weidman,Brad Tavares,170.0,-205.0
2023-08-19,Gregory Rodrigues,Denis Tiuliulin,-375.0,295.0
2023-08-19,Kurt Holobaugh,Austin Hubbard,142.0,-170.0
2023-08-19,Brad Katona,Cody Gibson,-192.0,160.0
2023-08-26,Max Holloway,Chan Sung Jung,-700.0,500.0
2023-08-26,Anthony Smith,Ryan Spann,110.0,-130.0
2023-08-26,Rinya Nakamura,Fernie Garcia,-950.0,625.0
2023-08-26,Erin Blanchfield,Taila Santos,-166.0,140.0
2023-08-26,Junior Tafa,Parker Porter,-162.0,136.0
2023-08-26,Giga Chikadze,Alex Caceres,-258.0,210.0
2023-08-26,Toshiomi Kazama,Garrett Armfield,136.0,-162.0
2023-08-26,Chidi Njokuani,Michal Oleksiejczuk,110.0,-130.0
2023-08-26,Song Kenan,Rolando Bedoya,285.0,-360.0
2023-08-26,Billy Ray Goff,Yusaku Kinoshita,124.0,-148.0
2023-08-26,Liang Na,JJ Aldrich,400.0,-535.0
2023-08-26,SeungWoo Choi,Jarno Errens,-148.0,124.0
2023-08-26,Waldo Cortes-Acosta,Lukasz Brzeski,-205.0,170.0
2023-09-02,Ciryl Gane,Serghei Spivac,-192.0,160.0
2023-09-02,Manon Fiorot,Rose Namajunas,-198.0,164.0
2023-09-02,Volkan Oezdemir,Bogdan Guskov,-175.0,145.0
2023-09-02,William Gomis,Yanis Ghemmouri,-198.0,164.0
2023-09-02,Benoit Saint Denis,Thiago Moises,-198.0,164.0
2023-09-02,Taylor Lapilus,Caolan Loughran,-200.0,145.0
2023-09-02,Ange Loosa,Rhys McKee,-145.0,114.0
2023-09-02,Nora Cornolle,Joselyne Edwards,114.0,-135.0
2023-09-02,Farid Basharat,Kleydson Rodrigues,-380.0,300.0
2023-09-02,Zarah Fairn,Jacqueline Cavalcanti,300.0,-380.0
2023-09-02,Morgan Charriere,Manolo Zecchini,-375.0,295.0
2023-09-09,Israel Adesanya,Sean Strickland,-550.0,410.0
2023-09-09,Tai Tuivasa,Alexander Volkov,195.0,-238.0
2023-09-09,Manel Kape,Felipe dos Santos,-440.0,340.0
2023-09-09,Justin Tafa,Austen Lane,-198.0,164.0
2023-09-09,Carlos Ulberg,Da Woon Jung,-315.0,230.0
2023-09-09,Jack Jenkins,Chepe Mariscal,-218.0,188.0
2023-09-09,Jamie Mullarkey,John Makdessi,-298.0,240.0
2023-09-09,Nasrat Haqparast,Landon Quinones,-520.0,350.0
2023-09-09,Tyson Pedro,Anton Turkalj,102.0,-122.0
2023-09-16,Kevin Holland,Jack Della Maddalena,-115.0,-105.0
2023-09-16,Raul Rosas Jr.,Terrence Mitchell,-700.0,500.0
2023-09-16,Daniel Zellhuber,Christos Giagos,-290.0,235.0
2023-09-16,Fernando Padilla,Kyle Nelson,-258.0,210.0
2023-09-16,Roman Kopylov,Josh Fremd,-325.0,260.0
2023-09-16,Tracy Cortez,Jasmine Jasudavicius,-125.0,105.0
2023-09-16,Loopy Godinez,Elise Reed,-395.0,310.0
2023-09-23,Rafael Fiziev,Mateusz Gamrot,-142.0,120.0
2023-09-23,Marina Rodriguez,Michelle Waterson-Gomez,-360.0,260.0
2023-09-23,Bryan Battle,AJ Fletcher,-192.0,160.0
2023-09-23,Ricardo Ramos,Charles Jourdain,114.0,-135.0
2023-09-23,Bryce Mitchell,Dan Ige,-225.0,185.0
2023-09-23,Jacob Malkoun,Cody Brundage,-620.0,400.0
2023-09-23,Mohammed Usman,Jake Collier,-120.0,100.0
2023-09-23,Mizuki,Hannah Goldy,-345.0,250.0
2023-09-23,Tamires Vidal,Montserrat Rendon,-238.0,195.0
2023-09-23,Tim Means,Andre Fialho,130.0,-166.0
2023-10-07,Alex Morono,Joaquin Buckley,145.0,-175.0
2023-10-07,Joe Pyfer,Abdul Razak Alhassan,-395.0,280.0
2023-10-14,Jonathan Martinez,Adrian Yanez,-125.0,105.0
2023-10-14,Jennifer Maia,Viviane Araujo,-148.0,124.0
2023-10-14,Sodiq Yusuff,Edson Barboza,-192.0,160.0
2023-10-21,Islam Makhachev,Alexander Volkanovski,-350.0,220.0
2023-10-21,Kamaru Usman,Khamzat Chimaev,300.0,-380.0
2023-10-21,Ikram Aliskerov,Warlley Alves,-700.0,500.0
2023-10-21,Tim Elliott,Muhammad Mokaev,350.0,-520.0
2023-10-21,Said Nurmagomedov,Muin Gafurov,-305.0,245.0
2023-10-21,Abu Azaitar,Sedriques Dumas,195.0,-238.0
2023-10-21,Mike Breeden,Anshul Jubli,210.0,-258.0
2023-10-21,Nathaniel Wood,Muhammad Naimov,-360.0,285.0
2023-10-21,Viktoriia Dudakova,Jinh Yu Frey,-520.0,350.0
2023-10-21,Mohammad Yahya,Trevor Peek,170.0,-205.0
2023-11-04,Elves Brener,Kaynan Kruschewsky,-160.0,195.0
2023-11-04,Caio Borralho,Abus Magomedov,-298.0,240.0
2023-11-04,Rodrigo Nascimento,Don'Tale Mayes,-205.0,170.0
2023-11-04,Gabriel Bonfim,Nicolas Dalby,-500.0,380.0
2023-11-04,Jailton Almeida,Derrick Lewis,-485.0,370.0
2023-11-11,Jiri Prochazka,Alex Pereira,-105.0,-125.0
2023-11-11,Sergei Pavlovich,Tom Aspinall,110.0,-130.0
2023-11-11,Jessica Andrade,Mackenzie Dern,205.0,-250.0
2023-11-11,Matt Frevola,Benoit Saint Denis,180.0,-238.0
2023-11-11,Tabatha Ricci,Loopy Godinez,175.0,-230.0
2023-11-11,Steve Erceg,Alessandro Costa,-230.0,175.0
2023-11-11,Mateusz Rebecki,Roosevelt Roberts,-920.0,550.0
2023-11-11,Jared Gordon,Mark Madsen,-270.0,200.0
2023-11-11,John Castaneda,Kyung Ho Kang,-115.0,-105.0
2023-11-11,Diego Lopes,Pat Sabatini,110.0,-130.0
2023-11-18,Brendan Allen,Paul Craig,-470.0,360.0
2023-11-18,Michael Morales,Jake Matthews,-360.0,260.0
2023-11-18,Chase Hooper,Jordan Leavitt,-195.0,150.0
2023-11-18,Payton Talbott,Nick Aguirre,-900.0,600.0
2023-11-18,Uros Medic,Myktybek Orolbai,-225.0,-110.0
2023-11-18,Luana Pinheiro,Amanda Ribas,205.0,-250.0
2023-11-18,Chad Anheliger,Jose Johnson,164.0,-198.0
2023-11-18,Christian Leroy Duncan,Denis Tiuliulin,-720.0,450.0
